smiles,compound_id
COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(c1nccc(-c3nc4ccccc4s3)n1)C2=O,DIV-4778
O=C(O)C1CC(N(c2ccc(N3CCCC3)cc2)c2nccc(Nc3nc4ccccc4s3)n2)CN1,DIV-1155
c1ccc2sc(Nc3nccc(-c4ccnc(-c5nc6ccccc6s5)n4)n3)nc2c1,DIV-0900
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(Sc3nccc(Nc4nc5ccccc5s4)n3)C12,DIV-1147
COc1cc(C=Cc2cn(-c3nccc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-5150
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(-c3ccccc3)n2)cc1,DIV-2315
Oc1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3nccc(Cc4ccccc4)n3)n2)cc1O,DIV-4992
NS(=O)(=O)c1ccc(N2C(=O)OC3CC4c5ccccc5CCN4CC32)cc1,DIV-1634
O=C1NCCC1Sc1ccnc(Cn2cc(C=Cc3cn(Cc4ccccc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)n1,DIV-2589
O=C1NCCC1Sc1ccnc(-c2nccc(SC3CCNC3=O)n2)n1,DIV-2804
COc1cc(OC)c2c(c1)OC(c1ccc(N3CCCC3)cc1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4301
COc1cc(OC)c(C=Cc2cn(Cc3ccnc(C4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3931
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4ccnc(SC5CCNC5=O)n4)n3)n2)cc1,DIV-2195
CC1(C)SC2C(Nc3nccc(-c4nccc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)C(=O)N2C1C(=O)O,DIV-1808
COc1cc(OC)c2c(c1)OC(C1CNC(C(=O)O)C1)C(c1ccnc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-4936
COc1cc(OC)c(C=Cc2cn(Cc3nccc(CCc4ccc(O)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-5324
O=C(O)C1CC(c2ccnc(-c3nccc(Cn4cc(C=Cc5ccc(O)cc5)c(=O)[nH]c4=O)n3)n2)CN1,DIV-3909
Oc1ccc(-c2nccc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)cc1,DIV-5095
O=C1NCCC1Sc1nccc(N(c2ccc(N3CCCC3)cc2)c2nccc(-c3ccc(O)c(O)c3)n2)n1,DIV-3260
COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(c1ccnc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-4927
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(Cc3nccc(C4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3628
Oc1ccc(CCc2ccnc(-c3nccc(-c4nccc(-c5nc6ccccc6s5)n4)n3)n2)cc1,DIV-5313
COc1cc(OC)c(C=CC(=O)CC(=O)C=Cc2cn(-c3ccc(S(N)(=O)=O)cc3)c(=O)[nH]c2=O)cc1O,DIV-1654
O=C1NCCC1Sc1nccc(-c2ccc(O)cc2)n1,DIV-2984
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccccc3)n1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-4657
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4ccnc(Cc5ccccc5)n4)n3)n2)cc1,DIV-2190
CN1C(=O)C(Nc2nc3ccccc3s2)N=C1C(=O)O,DIV-0787
NS(=O)(=O)c1ccc(N(Cc2ccccc2)c2ccc(N3CCCC3)cc2)cc1,DIV-1480
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4ccnc(C5CNC(C(=O)O)C5)n4)n3)n2)cc1,DIV-2193
COc1cc(OC)c2c(c1)OC(c1nc3ccccc3s1)C(c1ccnc(SC3CCNC3=O)n1)C2=O,DIV-3209
O=C1NCCC1Sc1nccc(-c2ccnc(-c3ccnc(C4CCNC4=O)n3)n2)n1,DIV-3041
O=C1Cc2ccc(O)cc2OC1c1ccnc(-c2ccnc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)n1,DIV-1337
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3ccnc(Cc4ccccc4)n3)n2)n1,DIV-5497
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3ccnc(Nc4ccccc4)n3)n1)C2=O,DIV-4509
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2nc3ccccc3s2)cc1,DIV-1478
O=C1NCCC1Sc1ccnc(-c2nccc(-c3ccnc(-c4cc(=O)c5c(O)cc(O)cc5o4)n3)n2)n1,DIV-2826
Oc1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3ccnc(Cc4ccccc4)n3)n2)cc1O,DIV-5005
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nc3ccccc3s2)n1,DIV-5437
Oc1ccc(-c2ccnc(-c3ccnc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)cc1,DIV-1597
NS(=O)(=O)c1ccc(-c2ccnc(-c3nccc(-c4nccc(Nc5ccccc5)n4)n3)n2)cc1,DIV-1982
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3nccc(Nc4nc5ccccc5s4)n3)C12,DIV-1133
c1ccc2sc(Nc3ccnc(-c4nccc(-c5ccnc(Nc6nc7ccccc7s6)n5)n4)n3)nc2c1,DIV-0924
O=C1NCCC1Sc1nccc(-c2ccnc(-c3cc(=O)c4c(O)cc(O)cc4o3)n2)n1,DIV-3010
COc1ccc(C=Cc2cn(-c3nccc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3693
CN1C(=O)C(SCc2ccccc2)N=C1C(=O)O,DIV-1467
COc1ccc(C=Cc2cn(Cn3cc(C=Cc4ccc(O)c(OC)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O,DIV-3521
O=C1Cc2ccc(O)cc2OC1c1nccc(Nc2nc3ccccc3s2)n1,DIV-1148
O=c1[nH]c(=O)n(Cc2ccnc(-c3ccc(O)c(O)c3)n2)cc1C=Cc1cn(-c2ccccc2)c(=O)[nH]c1=O,DIV-4057
COc1cc(OC)c2c(c1)OC(c1nccc(Cc3ccccc3)n1)C(SC1CCNC1=O)C2=O,DIV-2954
Oc1ccc(CCc2ccnc(-c3ccnc(-c4nc5ccccc5s4)n3)n2)cc1,DIV-5377
COc1cc(OC)c2c(c1)OC(c1nccc(C3CCNC3=O)n1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-4425
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(SC1CCNC1=O)C2=O,DIV-2887
O=C1NCCC1Sc1nccc(-c2nc3ccccc3s2)n1,DIV-2988
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(-c3ccnc(-c4ccccc4)n3)n1)C2=O,DIV-4330
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(S(N)(=O)=O)cc3)n1)C(c1ccc(O)cc1)C2=O,DIV-2094
COc1ccc(C=Cc2cn(-c3nccc(-c4nccc(-c5nc6ccccc6s5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3731
CC1(C)SC2C(NCc3ccccc3)C(=O)N2C1C(=O)O,DIV-1464
NS(=O)(=O)c1ccc(-c2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1,DIV-2069
COc1cc(OC)c2c(c1)OC(c1ccccc1)C(c1nccc(-c3ccc(N4CCCC4)cc3)n1)C2=O,DIV-4381
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(Nc1nc3ccccc3s1)C2=O,DIV-1420
CC1(C)SC2C(Nc3ccnc(C4Oc5cc(O)ccc5CC4=O)n3)C(=O)N2C1C(=O)O,DIV-5441
O=C(O)C1CC(c2nccc(Cn3cc(C=Cc4cn(Cc5ccccc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)n2)CN1,DIV-4036
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1,DIV-2350
O=C1NCCC1c1ccnc(-c2ccnc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)n1,DIV-1602
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccnc(C5CNC(C(=O)O)C5)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4254
COc1ccc(C=Cc2cn(-c3nccc(-c4nccc(CCc5ccc(O)cc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3728
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4nccc(C5CCNC5=O)n4)n3)n2)cc1,DIV-2166
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2ccnc(-c3ccccc3)n2)cc1,DIV-1504
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)c(O)c3)n1)C(Nc1nc3ccccc3s1)C2=O,DIV-1449
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)cc3)n1)C(c1nccc(Nc3ccccc3)n1)C2=O,DIV-4361
NS(=O)(=O)c1ccc(Cn2cc(C=Cc3cn(Cc4ccccc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-2019
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(Cc3ccccc3)c(=O)[nH]c2=O)cc1O,DIV-3357
O=C1NCCC1c1ccnc(-c2nccc(-c3ccnc(Nc4nc5ccccc5s4)n3)n2)n1,DIV-0912
COc1cc(C=CC(=O)CC(=O)C=Cc2cn(-c3nccc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)ccc1O,DIV-2609
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccccc3)n1)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4655
CN1C(=O)C(N(c2ccc(N3CCCC3)cc2)c2nccc(Nc3nc4ccccc4s3)n2)N=C1C(=O)O,DIV-1159
O=C(O)C1CC(c2nccc(-c3ccnc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)CN1,DIV-1361
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1ccnc(CCc2ccc(O)cc2)n1,DIV-3830
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2ccc(N3CCCC3)cc2)n1,DIV-5447
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)cc3)n1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-4640
c1ccc(Nc2ccnc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1019
COc1ccc(C=Cc2cn(-c3ccnc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3269
Oc1ccc(CCc2ccnc(-c3nccc(-c4ccnc(-c5ccccc5)n4)n3)n2)cc1,DIV-5272
O=C1Cc2ccc(O)cc2OC1c1ccnc(-c2ccnc(C3Oc4cc(O)ccc4CC3=O)n2)n1,DIV-5460
O=C1NCCC1Sc1ccnc(-c2nccc(-c3ccnc(SC4CCNC4=O)n3)n2)n1,DIV-2830
O=C1NCCC1Sc1nccc(-c2ccnc(Cc3ccccc3)n2)n1,DIV-2993
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)C2CNC(C(=O)O)C2)cc1,DIV-2292
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4nccc(SC5CCNC5=O)n4)n3)n2)cc1,DIV-2268
COc1ccc(C=Cc2cn(-c3ccnc(-c4ccnc(Nc5ccccc5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3798
O=C1Cc2ccc(O)cc2OC1c1ccnc(-c2ccnc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)n1,DIV-5044
c1ccc(Nc2nccc(-c3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1207
CN1C(=O)C(Sc2ccnc(-c3ccnc(Nc4nc5ccccc5s4)n3)n2)N=C1C(=O)O,DIV-0967
NS(=O)(=O)c1ccc(-c2ccnc(C3CNC(C(=O)O)C3)n2)cc1,DIV-1769
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3nccc(-c4cc(=O)c5c(O)cc(O)cc5o4)n3)n2)n1,DIV-2652
Oc1ccc(-c2nccc(-c3ccnc(-c4ccnc(-c5ccccc5)n4)n3)n2)cc1O,DIV-5146
O=C(O)C1CC(c2ccnc(-c3nccc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)CN1,DIV-1528
COc1cc(OC)c2c(c1)OC(c1nccc(CCc3ccc(O)cc3)n1)C(CCc1ccc(O)cc1)C2=O,DIV-5343
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-n4cc(C=Cc5ccc(O)cc5)c(=O)[nH]c4=O)n3)n2)cc1,DIV-2249
Oc1ccc(-c2nccc(-c3nccc(Cc4ccccc4)n3)n2)cc1O,DIV-5023
NS(=O)(=O)c1ccc(-n2cc(C=Cc3cn(CC4CCNC4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-1706
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccccc3)n1)C(c1nccc(Cc3ccccc3)n1)C2=O,DIV-4659
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(-c4ccccc4)n3)n2)cc1,DIV-1803
COc1ccc(C=Cc2cn(C3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)c(=O)[nH]c2=O)cc1O,DIV-3679
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1cn(-c2ccnc(SC3CCNC3=O)n2)c(=O)[nH]c1=O,DIV-3281
O=C1OC2CC3c4ccccc4CCN3CC2N1c1nccc(Nc2nc3ccccc3s2)n1,DIV-1143
COc1ccc(C=Cc2cn(Cc3nccc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-2574
COc1cc(OC)c2c(c1)OC(c1nccc(CCc3ccc(O)cc3)n1)C(c1ccc(O)cc1)C2=O,DIV-5352
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(-c3ccnc(Nc4ccccc4)n3)n1)C2=O,DIV-4325
COc1ccc(C=Cc2cn(Cc3nccc(-c4nccc(C5CCNC5=O)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3558
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)c(O)c3)n1)C(c1nc3ccccc3s1)C2=O,DIV-4960
c1ccc2sc(Nc3ccnc(-c4nccc(-c5nc6ccccc6s5)n4)n3)nc2c1,DIV-1303
COc1cc(OC)c(C=Cc2cn(Cc3nccc(-c4ccc(S(N)(=O)=O)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-1917
NS(=O)(=O)c1ccc(-c2ccnc(-c3nccc(-c4nccc(-c5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1984
O=C1Cc2ccc(O)cc2OC1Nc1nc2ccccc2s1,DIV-0786
O=c1cc(-c2nccc(-c3nccc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)n2)oc2cc(O)cc(O)c12,DIV-5140
O=c1[nH]c(=O)n(Cc2ccccc2)cc1C=Cc1cn(-c2nccc(CCc3ccc(O)cc3)n2)c(=O)[nH]c1=O,DIV-5195
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(C3CNC(C(=O)O)C3)n2)cc1,DIV-2307
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)c(O)c3)n1)C(c1ccc(O)c(O)c1)C2=O,DIV-4955
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3nccc(Nc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3420
O=C1NCCC1Sc1nccc(C2CCNC2=O)n1,DIV-2990
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(Cc3ccc(N4CCCC4)cc3)c(=O)[nH]c2=O)cc1O,DIV-3612
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-0990
COc1cc(C=CC(=O)CC(=O)C=Cc2cn(Cc3ccnc(Cc4ccccc4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4145
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2nccc(-c3ccc(O)c(O)c3)n2)cc1,DIV-2347
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)cc1O,DIV-3328
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccccc3)n2)cc1,DIV-1779
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3ccccc3)c(=O)[nH]c2=O)cc1O,DIV-3579
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(Nc3nc4ccccc4s3)n1)C2=O,DIV-1282
CN1C(=O)C(N(Cc2ccccc2)c2ccc(N3CCCC3)cc2)N=C1C(=O)O,DIV-1471
COc1cc(OC)c2c(c1)OC(C1CNC(C(=O)O)C1)C(Nc1nc3ccccc3s1)C2=O,DIV-1419
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3nc4ccccc4s3)c(=O)[nH]c2=O)cc1O,DIV-3395
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4nccc(-c5ccccc5)n4)n3)n2)cc1,DIV-2266
COc1cc(OC)c2c(c1)OC(c1nc3ccccc3s1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-4761
O=C1NCCC1Sc1nccc(N(c2ccc(N3CCCC3)cc2)c2nccc(Nc3ccccc3)n2)n1,DIV-3259
c1ccc(Nc2ccnc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)cc1,DIV-1309
Oc1ccc(CCc2ccnc(-c3ccnc(-c4nccc(-c5ccc(O)c(O)c5)n4)n3)n2)cc1,DIV-5426
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccc(S(N)(=O)=O)cc1)C2=O,DIV-1076
O=C1NCCC1Sc1nccc(-c2ccnc(-c3nccc(-c4ccc(N5CCCC5)cc4)n3)n2)n1,DIV-3056
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)cc3)n1)C(c1nccc(Cc3ccccc3)n1)C2=O,DIV-4453
O=C(O)C1CC(c2ccnc(-c3ccnc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)CN1,DIV-1601
O=C1NCCC1Cn1cc(C=Cc2cn(-c3ccnc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)c(=O)[nH]c1=O,DIV-3275
COc1cc(OC)c2c(c1)OC(c1ccnc(C3CCNC3=O)n1)C(Nc1nc3ccccc3s1)C2=O,DIV-1438
Oc1ccc(-c2nccc(-c3ccnc(-c4ccc(N5CCCC5)cc4)n3)n2)cc1O,DIV-5097
O=C1NCCC1Sc1nccc(-c2ccnc(-c3ccnc(-c4ccc(O)cc4)n3)n2)n1,DIV-3028
O=C1NCCC1Sc1ccnc(-c2ccnc(N(c3ccc(O)cc3)c3ccc(N4CCCC4)cc3)n2)n1,DIV-2688
COc1cc(OC)c2c(c1)OC(c1ccnc(Nc3nc4ccccc4s3)n1)C(Cc1ccccc1)C2=O,DIV-0831
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)cc3)n1)C(c1ccc(S(N)(=O)=O)cc1)C2=O,DIV-1740
COc1cc(C=CC(=O)CC(=O)C=Cc2cn(-c3ccc(S(N)(=O)=O)cc3)c(=O)[nH]c2=O)ccc1O,DIV-1655
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1ccnc(-c2ccc(O)cc2)n1,DIV-3838
CN1C(=O)C(Sc2nccc(-c3ccnc(-c4ccnc(SC5CCNC5=O)n4)n3)n2)N=C1C(=O)O,DIV-3153
c1ccc(-c2ccnc(N(c3ccc(N4CCCC4)cc3)c3ccnc(Nc4nc5ccccc5s4)n3)n2)cc1,DIV-1055
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-1115
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(C3CNC(C(=O)O)C3)n1)C2=O,DIV-4722
COc1cc(OC)c2c(c1)OC(c1ccnc(SC3CCNC3=O)n1)C(c1ccc(O)c(O)c1)C2=O,DIV-3090
COc1ccc(C=Cc2cn(CN3C(=O)OC4CC5c6ccccc6CCN5CC43)c(=O)[nH]c2=O)cc1O,DIV-3456
O=C1NCCC1Sc1nccc(N(c2ccc(O)cc2)c2ccc(N3CCCC3)cc2)n1,DIV-3234
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3nccc(Nc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3599
O=C(O)C1CC(c2nccc(CCc3ccc(O)cc3)n2)CN1,DIV-5170
NS(=O)(=O)c1ccc(-c2ccnc(-c3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1242
O=c1[nH]c(=O)n(Cc2ccnc(-c3nccc(CCc4ccc(O)cc4)n3)n2)cc1C=Cc1ccc(O)cc1,DIV-3912
O=C(O)C1CC(c2nccc(-c3nccc(-c4nccc(CCc5ccc(O)cc5)n4)n3)n2)CN1,DIV-5392
COc1cc(OC)c2c(c1)OC(Nc1ccccc1)C(c1nccc(-c3nccc(C4CCNC4=O)n3)n1)C2=O,DIV-4574
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3ccnc(Nc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3588
COc1cc(OC)c2c(c1)OC(C1CNC(C(=O)O)C1)C(c1ccnc(Nc3nc4ccccc4s3)n1)C2=O,DIV-0865
O=C1NCCC1c1nccc(-c2nccc(CCc3ccc(O)cc3)n2)n1,DIV-5368
CC1C(SCc2ccccc2)=C(C(=O)O)N2C(=O)C(C)(O)C12,DIV-1468
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(Nc4nc5ccccc5s4)n3)n2)cc1,DIV-0961
Oc1ccc(-c2nccc(-c3ccnc(-c4ccnc(-c5ccc(N6CCCC6)cc5)n4)n3)n2)cc1O,DIV-5147
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3nccc(-c4ccc(O)c(O)c4)n3)n2)n1,DIV-2662
O=C1NCCC1Sc1nccc(-c2nccc(-c3nccc(CCc4ccc(O)cc4)n3)n2)n1,DIV-3174
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(C4CNC(C(=O)O)C4)n3)n2)cc1,DIV-2153
Oc1ccc(CCc2ccnc(-c3ccnc(-c4ccc(O)cc4)n3)n2)cc1,DIV-5361
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1nccc(SC3CCNC3=O)n1)C2=O,DIV-1121
CC1(C)SC2C(Nc3nccc(-c4ccnc(SC5CCNC5=O)n4)n3)C(=O)N2C1C(=O)O,DIV-3004
CN1C(=O)C(c2nccc(N(C(=O)c3c[nH]c4ccccc34)c3ccc(N4CCCC4)cc3)n2)N=C1C(=O)O,DIV-3836
COc1cc(OC)c2c(c1)OC(N(Cc1ccccc1)c1ccc(N3CCCC3)cc1)C(Cc1ccccc1)C2=O,DIV-1486
CC1C(Sc2ccnc(-c3ccc(S(N)(=O)=O)cc3)n2)=C(C(=O)O)N2C(=O)C(C)(O)C12,DIV-2072
NS(=O)(=O)c1ccc(-n2cc(C=Cc3cn(-c4ccc(O)c(O)c4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-1672
O=C1NCCC1Sc1nccc(-c2nccc(-c3nccc(-c4ccc(O)cc4)n3)n2)n1,DIV-3187
COc1ccc(C=Cc2cn(Cc3ccnc(SC4N=C(C(=O)O)N(C)C4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3470
O=c1[nH]c(=O)n(Cc2ccnc(-c3nc4ccccc4s3)n2)cc1C=Cc1ccc(O)cc1,DIV-4061
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2nccc(-c3nc4ccccc4s3)n2)cc1,DIV-1567
COc1ccc(C=Cc2cn(Cc3ccc(N4CCCC4)cc3)c(=O)[nH]c2=O)cc1O,DIV-3450
COc1ccc(C=CC(=O)CCC(=O)C=Cc2cn(-c3nccc(C4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3603
CN1C(=O)C(c2nccc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)N=C1C(=O)O,DIV-1194
Oc1ccc(-c2nccc(-c3ccnc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)cc1O,DIV-1616
CC1(C)SC2C(Nc3ccnc(-c4ccnc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)C(=O)N2C1C(=O)O,DIV-2231
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(N(Cc1ccccc1)c1ccc(N3CCCC3)cc1)C2=O,DIV-1561
O=C1OC2CC3c4ccccc4CCN3CC2N1c1nccc(Cc2ccccc2)n1,DIV-4802
COc1cc(OC)c2c(c1)OC(c1cc(=O)c3c(O)cc(O)cc3o1)C(SC1CCNC1=O)C2=O,DIV-2885
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(N4CCCC4)cc3)n1)C(SC1CCNC1=O)C2=O,DIV-2949
c1ccc(N(c2ccc(N3CCCC3)cc2)c2nccc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)cc1,DIV-1253
CC1(C)SC2C(Nc3ccnc(-c4nccc(SC5CCNC5=O)n4)n3)C(=O)N2C1C(=O)O,DIV-2800
Oc1ccc(CCc2ccnc(-c3nccc(-c4nccc(-c5ccccc5)n4)n3)n2)cc1,DIV-5297
O=C1NCCC1Sc1ccnc(Cn2cc(C=Cc3cn(-c4ccccc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)n1,DIV-2596
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4732
O=C1NCCC1Sc1nccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(SC3CCNC3=O)n2)n1,DIV-3247
c1ccc(N(c2ccc(N3CCCC3)cc2)c2nccc(Nc3nc4ccccc4s3)n2)cc1,DIV-1153
COc1cc(OC)c2c(c1)OC(c1ccccc1)C(Nc1nc3ccccc3s1)C2=O,DIV-1417
O=C(O)C1CC(c2nccc(-c3nccc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)n2)CN1,DIV-5131
O=C(c1c[nH]c2ccccc12)N(Cc1ccccc1)c1ccc(N2CCCC2)cc1,DIV-1475
c1ccc2sc(Nc3nccc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)nc2c1,DIV-0880
Oc1ccc(-c2ccnc(-c3ccc(O)c(O)c3)n2)cc1,DIV-4893
COc1cc(OC)c2c(c1)OC(c1ccc(N3CCCC3)cc1)C(c1nccc(Cc3ccccc3)n1)C2=O,DIV-4294
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccc(O)c(O)c4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4127
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4ccc(N5CCCC5)cc4)n3)n2)cc1,DIV-2236
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3ccnc(-c4nc5ccccc5s4)n3)n2)n1,DIV-2673
NS(=O)(=O)c1ccc(-c2ccnc(N(c3ccc(N4CCCC4)cc3)C3CCNC3=O)n2)cc1,DIV-1857
